date,cyclists,April,August,December,February,January,July,June,March,May,November,October,September,Weekday,Weekend,trend,mean_temp,percip(mm),Holiday,rain_binary,forecast_rain,forecast_temp,forecast_percip
2023-09-08,2916,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1712,13.6,0,0,0,0,0,0
2023-09-09,2718,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1713,14,0,0,0,0,0,0
2023-09-10,2216,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1714,16.2,0,0,0,0,0,0
2023-09-11,2776,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1715,16.4,0,0,0,0,0,0
2023-09-12,2428,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1716,14.4,0,0,0,0,0,0
2023-09-13,3221,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1717,13.9,0,0,0,0,0,0
2023-09-14,3170,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1718,15.6,0,0,0,0,0,0
2023-09-15,3043,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1719,14.7,0,0,0,0,0,0
2023-09-16,2620,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1720,15.3,0,0,0,0,0,0
2023-09-17,2140,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1721,15.2,0,0,0,0,0,0
2023-09-18,2721,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1722,14.5,1,0,1,0,0,0
2023-09-19,2414,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1723,14.4,1.5,0,1,0,0,0
2023-09-20,3014,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1724,12.9,0,0,0,0,0,0
2023-09-21,3192,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1725,14,0,0,0,0,0,0
2023-09-22,2722,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1726,12.9,1.6,0,1,0,0,0
2023-09-23,1222,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1727,13,1.5,0,1,0,0,0
2023-09-24,1213,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1728,12.7,0,0,0,0,0,0
2023-09-25,1344,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1729,14.5,0.2,0,1,0,0,0
2023-09-26,2223,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1730,13.2,0.6,0,1,0,0,0
2023-09-27,2298,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1731,13.6,2.7,0,1,0,0,0
2023-09-28,2320,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1732,12.6,0.2,0,1,0,0,0
2023-09-29,2360,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1733,10.2,0,0,0,0,0,0
2023-09-30,2626,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1734,9.9,0,0,0,0,0,0
2023-10-01,2168,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1735,10.8,12.1,0,1,0,0,0
2023-10-02,474,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1736,12.4,1.4,0,1,0,0,0
2023-10-03,2568,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1737,11.6,0,0,0,0,0,0
2023-10-04,2500,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1738,12.3,0,0,0,0,0,0
2023-10-05,2669,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1739,14.5,0,0,0,0,0,0
2023-10-06,2656,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1740,16.5,0,0,0,0,0,0
2023-10-07,2528,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1741,16.1,0,0,0,0,0,0
2023-10-08,1839,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1742,12.7,1.7,0,1,0,0,0
2023-10-09,720,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1743,13.6,1.4,1,1,0,0,0
2023-10-10,1642,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1744,13.3,0.8,0,1,0,0,0
2023-10-11,2199,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1745,12.1,0.2,0,1,0,0,0
2023-10-12,2700,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1746,9.8,0.8,0,1,0,0,0
2023-10-13,2240,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1747,13.9,1,0,1,0,0,0
2023-10-14,1495,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1748,12.4,2.6,0,1,0,0,0
2023-10-15,1402,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1749,14.4,7.2,0,1,0,0,0
2023-10-16,1638,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1750,13.4,5.8,0,1,0,0,0
2023-10-17,1755,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1751,10.5,0.5,0,1,0,0,0
2023-10-18,2277,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1752,13.8,0.4,0,1,0,0,0
2023-10-19,2161,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1753,12.5,0,0,0,0,0,0
2023-10-20,2273,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1754,12.6,0,0,0,0,0,0
2023-10-21,1942,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1755,11,0,0,0,0,0,0
2023-10-22,1888,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1756,11.1,0,0,0,0,0,0
2023-10-23,2118,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1757,10.5,24.2,0,1,0,0,0
2023-10-24,1309,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1758,7.8,2.2,0,1,0,0,0
2023-10-25,1775,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1759,7.2,0,0,0,0,0,0
2023-10-26,2057,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1760,5.6,0,0,0,0,0,0
2023-10-27,1871,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1761,5.5,0,0,0,0,0,0
2023-10-28,1458,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1762,5.2,0,0,0,0,0,0
2023-10-29,1314,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1763,5.9,0,0,0,0,0,0
2023-10-30,2123,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1764,7.8,0,0,0,0,0,0
2023-10-31,2032,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1765,8,4.9,0,1,0,0,0
2023-11-01,1952,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1766,7.6,37.2,0,1,0,0,0
2023-11-02,1454,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1767,12.1,1.3,0,1,0,0,0
2023-11-03,1828,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1768,11.7,10.9,0,1,0,0,0
2023-11-04,1151,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1769,14.2,1.2,0,1,0,0,0
2023-11-05,987,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1770,11.3,0.7,0,1,0,0,0
2023-11-06,1695,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1771,10.7,1.7,0,1,0,0,0
2023-11-07,2312,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1772,10.9,0.4,0,1,0,0,0
2023-11-08,2202,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1773,9.3,2,0,1,0,0,0
2023-11-09,1724,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1774,8.2,2.1,0,1,0,0,0
2023-11-10,1490,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1775,8.6,14.3,0,1,0,0,0
2023-11-11,565,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1776,10,4.5,1,1,0,0,0
2023-11-12,923,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1777,9,0.6,0,1,0,0,0
2023-11-13,1493,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1778,7.9,0.2,0,1,0,0,0
2023-11-14,1989,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1779,5.6,0.5,0,1,0,0,0
2023-11-15,1855,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1780,5.1,0,0,0,0,0,0
2023-11-16,1970,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1781,5.7,0,0,0,0,0,0
2023-11-17,1955,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1782,6.6,1.7,0,1,0,0,0
2023-11-18,1296,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1783,7.1,3.9,0,1,0,0,0
2023-11-19,909,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1784,8.4,0,0,0,0,0,0
2023-11-20,1810,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1785,6.4,5.6,0,1,0,0,0
2023-11-21,1731,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1786,7.3,0.9,0,1,0,0,0
2023-11-22,2026,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1787,7.4,0,0,0,0,0,0
2023-11-23,1984,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1788,6.6,0,0,0,0,0,0
2023-11-24,1749,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1789,4.5,0,0,0,0,0,0
2023-11-25,1357,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1790,4.6,0,0,0,0,0,0
2023-11-26,1031,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1791,5,0,0,0,0,0,0
2023-11-27,1680,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1792,5.4,0.2,0,1,0,0,0
2023-11-28,1855,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1793,4.5,0,0,0,0,0,0
2023-11-29,1860,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1794,5.4,0.7,0,1,0,0,0
2023-11-30,1529,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1795,5.7,4.1,0,1,0,0,0
2023-12-01,1236,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1796,7.5,7.8,0,1,0,0,0
2023-12-02,1033,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1797,7.9,3.9,0,1,0,0,0
2023-12-03,640,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1798,9.2,20.6,0,1,0,0,0
2023-12-04,903,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1799,8.8,13.9,0,1,0,0,0
2023-12-05,1622,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1800,11,0.2,0,1,0,0,0
2023-12-06,1760,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1801,8.2,6.6,0,1,0,0,0
2023-12-07,1275,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1802,6.4,0.2,0,1,0,0,0
2023-12-08,1770,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1803,4.4,15.9,0,1,0,0,0
2023-12-09,325,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1804,6.6,5.3,0,1,0,0,0
2023-12-10,738,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1805,7.6,0,0,0,0,0,0
2023-12-11,1628,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1806,7.6,0,0,0,0,0,0
2023-12-12,1842,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1807,6,0,0,0,0,0,0
2023-12-13,1828,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1808,6.7,2,0,1,0,0,0
2023-12-14,1476,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1809,7.3,2.1,0,1,0,0,0
2023-12-15,1671,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1810,7.4,0,0,0,0,0,0
2023-12-16,1159,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1811,5.4,0,0,0,0,0,0
2023-12-17,1067,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1812,7.1,2.3,0,1,0,0,0
2023-12-18,1444,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1813,7.7,2.6,0,1,0,0,0
2023-12-19,1422,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1814,9.1,0,0,0,0,0,0
2023-12-20,1667,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1815,8.5,0.5,0,1,0,0,0
2023-12-21,1545,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1816,9.6,0.9,0,1,0,0,0
2023-12-22,1295,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1817,7.8,0.2,0,1,0,0,0
2023-12-23,941,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1818,4,0,0,0,0,0,0
2023-12-24,561,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1819,5.4,0,0,0,0,0,0
2023-12-25,214,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1820,8.2,2,1,1,0,0,0
2023-12-26,859,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1821,9.3,0,0,0,0,0,0
2023-12-27,958,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1822,11,0,0,0,0,0,0
2023-12-28,1084,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1823,10.6,0,0,0,0,0,0
2023-12-29,1211,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1824,11.7,4.7,0,1,0,0,0
2023-12-30,877,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1825,10.2,0.6,0,1,0,0,0
2023-12-31,1150,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1826,7.1,0,0,0,0,0,0
2024-01-01,839,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1827,6.3,1.4,1,1,0,0,0
2024-01-02,1162,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1828,7.4,0.2,0,1,0,0,0
2024-01-03,1630,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1829,8.2,1,0,1,0,0,0
2024-01-04,1584,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1830,8.8,3.9,0,1,0,0,0
2024-01-05,1195,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1831,7.8,7.8,0,1,0,0,0
2024-01-06,1480,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1832,6.5,0,0,0,0,0,0
2024-01-07,1091,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1833,4.2,14.8,0,1,0,0,0
2024-01-08,928,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1834,4.5,16.6,0,1,0,0,0
2024-01-09,715,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1835,6.8,0.2,0,1,0,0,0
2024-01-10,1640,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1836,4.4,0.2,0,1,0,0,0
2024-01-11,1117,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1837,0.2,0.2,0,1,0,0,0
2024-01-12,317,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1838,-8.3,0,0,0,0,0,0
2024-01-13,262,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1839,-5.5,0,0,0,0,0,0
2024-01-14,381,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1840,-2.7,0,0,0,0,0,0
2024-01-15,950,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1841,-0.5,0,0,0,0,0,0
2024-01-16,1131,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1842,0.3,15.9,0,1,0,0,0
2024-01-17,142,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1843,1.2,10.3,0,1,0,0,0
2024-01-18,113,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1844,1.4,10,0,1,0,0,0
2024-01-19,198,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1845,3,0,0,0,0,0,0
2024-01-20,423,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1846,4.7,3.2,0,1,0,0,0
2024-01-21,581,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1847,6.8,5,0,1,0,0,0
2024-01-22,1220,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1848,8.1,2.9,0,1,0,0,0
2024-01-23,1666,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1849,8.2,,0,0,0,0,0
2024-01-24,1471,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1850,8.4,1,0,1,0,0,0
2024-01-25,1619,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1851,8.5,3,0,1,0,0,0
2024-01-26,1386,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1852,9.2,15.7,0,1,0,0,0
2024-01-27,451,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1853,9.9,11.5,0,1,0,0,0
2024-01-28,867,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1854,10.6,0,0,0,0,0,0
2024-01-29,1783,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1855,12,0,0,0,0,0,0
2024-01-30,1886,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1856,12.4,0,0,0,0,0,0
2024-01-31,1698,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1857,13,0,0,0,0,0,0
2024-02-01,1955,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1858,11.4,0,0,0,0,0,0
2024-02-02,1698,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1859,9.4,1.9,0,1,0,0,0
2024-02-03,1425,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1860,7,0,0,0,0,0,0
2024-02-04,1616,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1861,6.1,0.4,0,1,0,0,0
2024-02-05,1699,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1862,6.7,0,0,0,0,0,0
2024-02-06,2090,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1863,5.8,0,0,0,0,0,0
2024-02-07,1959,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1864,6.7,2.6,0,1,0,0,0
2024-02-08,1785,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1865,6.4,0.2,0,1,0,0,0
2024-02-09,1765,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1866,5.1,1.2,0,1,0,0,0
2024-02-10,1260,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1867,5.6,8.5,0,1,0,0,0
2024-02-11,625,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1868,7.7,1.1,0,1,0,0,0
2024-02-12,1708,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1869,7.1,0.2,0,1,0,0,0
2024-02-13,2147,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1870,5.8,0,0,0,0,0,0
2024-02-14,1712,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1871,6.4,0.5,0,1,0,0,0
2024-02-15,1121,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1872,4.3,0.2,0,1,0,0,0
2024-02-16,1684,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1873,6.2,0,0,0,0,0,0
2024-02-17,1180,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1874,8.1,0,0,0,0,0,0
2024-02-18,1111,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1875,7.7,4,0,1,0,0,0
2024-02-19,993,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1876,7.9,0.8,1,1,0,0,0
2024-02-20,1530,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1877,7.7,2.9,0,1,0,0,0
2024-02-21,1592,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1878,9.1,0.3,0,1,0,0,0
2024-02-22,2068,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1879,9.3,0.2,0,1,0,0,0
2024-02-23,1805,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1880,7.3,0,0,0,0,0,0
2024-02-24,1085,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1881,8.6,11.7,0,1,0,0,0
2024-02-25,408,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1882,6.3,0.2,0,1,0,0,0
2024-02-26,1542,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1883,4.6,1,0,1,0,0,0
2024-02-27,1369,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1884,2.8,21.4,0,1,0,0,0
2024-02-28,1117,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1885,7.6,0.3,0,1,0,0,0
2024-02-29,1617,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1886,5.2,0,0,0,0,0,0
2024-03-01,1436,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1887,4.9,0,0,0,0,0,0
2024-03-02,1235,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1888,5,2.6,0,1,0,0,0
2024-03-03,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1889,4.8,4.7,0,1,0,0,0
2024-03-04,1371,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1890,3.8,0.2,0,1,0,0,0
2024-03-05,1474,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1891,3.2,3.2,0,1,0,0,0
2024-03-06,1198,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1892,2.7,0,0,0,0,0,0
2024-03-07,1790,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1893,3.7,1.5,0,1,0,0,0
2024-03-08,1223,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1894,7,0,0,0,0,0,0
2024-03-09,1249,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1895,8.3,0.2,0,1,0,0,0
2024-03-10,1132,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1896,7.9,0.3,0,1,0,0,0
2024-03-11,1481,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1897,7.7,2.4,0,1,0,0,0
2024-03-12,1810,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1898,7,0,0,0,0,0,0
2024-03-13,2188,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1899,7.1,0,0,0,0,0,0
2024-03-14,2297,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1900,6.9,0,0,0,0,0,0
2024-03-15,2295,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1901,9.8,0,0,0,0,0,0
2024-03-16,2592,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1902,12.6,0,0,0,0,0,0
2024-03-17,2587,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1903,9.7,0,0,0,0,0,0
2024-03-18,2622,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1904,10.9,0,0,0,0,0,0
2024-03-19,2908,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1905,9.8,0,0,0,0,0,0
2024-03-20,2080,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1906,8.1,0,0,0,0,0,0
2024-03-21,2243,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1907,9.3,1.6,0,1,0,0,0
2024-03-22,1382,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1908,9.8,18.4,0,1,0,0,0
2024-03-23,385,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1909,9,0.2,0,1,0,0,0
2024-03-24,2316,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1910,7.6,0.4,0,1,0,0,0
2024-03-25,1578,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1911,8.9,0,0,0,0,0,0
2024-03-26,2427,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1912,9.3,2.5,0,1,0,0,0
2024-03-27,1515,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1913,10.1,0,0,0,0,0,0
2024-03-28,1615,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1914,8.5,0,0,0,0,0,0
2024-03-29,2090,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1915,9.4,0,1,0,0,0,0
2024-03-30,1939,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1916,7.2,0,0,0,0,0,0
2024-03-31,2135,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1917,8.8,0,0,0,0,0,0
2024-04-01,2010,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1918,9.6,0.3,0,1,0,0,0
2024-04-02,2233,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1919,10,0.8,0,1,0,0,0
2024-04-03,2404,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,7,0,0,0,0,0,0
2024-04-04,2245,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1921,7.6,0,0,0,0,0,0
2024-04-05,2174,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1922,9.6,0,0,0,0,0,0
2024-04-06,1628,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1923,8.3,0,0,0,0,0,0
2024-04-07,1617,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1924,9.3,12.8,0,1,0,0,0
2024-04-08,1411,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1925,8.8,0.2,0,1,0,0,0
2024-04-09,2807,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1926,10.3,0,0,0,0,0,0
2024-04-10,2643,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1927,7.4,0,0,0,0,0,0
2024-04-11,1861,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1928,8.7,0.3,0,1,0,0,0
2024-04-12,2329,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1929,10.4,0,0,0,0,0,0
2024-04-13,2756,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1930,9.7,0,0,0,0,0,0
2024-04-14,2400,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1931,10.1,0,0,0,0,0,0
2024-04-15,1968,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1932,8.9,0,0,0,0,0,0
2024-04-16,2695,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1933,7.7,0,0,0,0,0,0
2024-04-17,2924,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1934,9.2,0,0,0,0,0,0
2024-04-18,2782,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1935,10.3,0,0,0,0,0,0
2024-04-19,2828,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1936,12.4,0,0,0,0,0,0
2024-04-20,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1937,13,3.3,0,1,0,0,0
2024-04-21,1605,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1938,10.1,0,0,0,0,0,0
2024-04-22,2714,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1939,9.1,0,0,0,0,0,0
2024-04-23,2892,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1940,10.3,3.4,0,1,0,0,0
2024-04-24,1708,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1941,10.5,5.8,0,1,0,0,0
2024-04-25,1360,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1942,10,2.3,0,1,0,0,0
2024-04-26,1748,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1943,11.3,1.1,0,1,0,0,0
2024-04-27,938,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1944,10.8,0.4,0,1,0,0,0
2024-04-28,1306,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1945,8.7,0.5,0,1,0,0,0
2024-04-29,2432,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1946,8.6,0.7,0,1,0,0,0
2024-04-30,2478,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1947,8.9,0,0,0,0,0,0
2024-05-01,2964,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1948,9,0,0,0,0,0,0
2024-05-02,3090,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1949,10.5,0,0,0,0,0,0
2024-05-03,2272,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1950,11,0,0,0,0,0,0
2024-05-04,1341,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1951,12,0.8,0,1,0,0,0
2024-05-05,996,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1952,11.1,0.3,0,1,0,0,0
